NatureLB,20,27,太恐怖了，天下装逼共十成，吴京独占九成九。无视逻辑也就算了，无视物理法则不怕牛顿诈尸骂娘吗？吴京演戏就很尴尬，做导演更是，眼中只有一个字：老子真他妈帅。
沉默的玩,10,42,动作战争场面三星，剧情硬伤扣一星，强卖爱国春药直男癌扣一星。
北极光,10,9,墙国无敌......呵呵
NatureLB,20,27,太恐怖了，天下装逼共十成，吴京独占九成九。无视逻辑也就算了，无视物理法则不怕牛顿诈尸骂娘吗？吴京演戏就很尴尬，做导演更是，眼中只有一个字：老子真他妈帅。
沉默的玩,10,42,动作战争场面三星，剧情硬伤扣一星，强卖爱国春药直男癌扣一星。
北极光,10,9,墙国无敌......呵呵
苏小醒,40,34,张瀚快去谢吴京吧🤡
南悠一,20,43,水下部分+几个动作戏很好。
沦暮,30,43,吴京一如既往的能打 在场景上和画面感上都比以前的进步了 还不错
一半走冰奶茶,10,27,吴京先生的爱国情怀好大，祖国不需要搞阅兵了，请给一卡车吴京，谢谢！
康报虹,30,48,毫不夸张的说，吴京老师撑起了中国硬汉电影的半边天。
蘑菇先森,10,27,不好看！差评！
an_doris,50,24,一星的评论吖。。。有毒。。。
AprilJoker,50,39,动作片框架下，真心是一个8分以上的片子。有瑕疵，但是瑕不掩瑜。主旋律怎么了？就因为政治倾向给这个电影打低分，良心不会痛么？爱国怎么了？这个电影不吹不黑，理性爱一把国，唱一把主旋律，没问题啊！
茄子小黄瓜,40,75,情节超紧凑，全程突突突，才十分钟就对吴京路转粉。难得的是竟然还能穿插笑点。比美国大片不知道好多少倍。张翰尴尬，幸好本来就是尴尬的角色哈哈。动作片还是不应该3d
LadyYue,10,17,到了最后我才发现：阅兵，《建军大业》，《战狼》是一套完整的爱国主义大补丸
蟹小曦,50,32,美帝那么多个人主义英雄，一个人拯救一座城市一个国家，大家都能接受；一个中国特种兵那么拼命，最后还是靠援助才救下一个厂有什么问题吗？双标哪里都有。
Summer,comment-time,11,心往一处想，劲往一处使，就能上10亿。。
老妖,50,26,好看！！！比湄公河好看。演员转行导演，吴京真是诚意与实力兼具，可以做业内表率了。and，终于get到了张翰的帅点，这个戏剧比霸道总裁适合他。
cool_Pro,50,51,肉搏到位，调戏坦克很给力。挂五星红旗好出戏
Alan,20,4,钢丝网挡大炮 传染病一夜之间就痊愈 这些bug真的很难直视 吹茅台的戏更是无语 总之就是糙 那个外国壮汉演技太可怕了 张瀚本色出演熊孩子角色倒是挺有笑果
.,comment-time,3,评论里的喷子是闲饭吃饱了，没处撒邪火吧。
鲸鱼君,40,56,《战狼2》3D：把主旋律和类型片的融合再上升一个高度，并把冷锋打造成个性独特的中国式硬汉，吴京实在劳苦功高。坦克军舰、爆破枪战、徒手尖峰震撼视听，水下长镜头更体现拍摄水准，从内容到形式都毫不逊色于好莱坞。通过这惊险与感动并存的非洲撤侨行动，就足以让人看到扬我国威的意义所在。★★★★
社会边缘人老张,10,13,没看
停用,10,6,到底是没忍住，也是做个测试，据说会有人发豆邮？
啧,10,39,怎么港，我一直以为湄公河已经是喂屎界的巅峰了，没想到战狼2更是登峰造极，本人被吴京导演活活喂了两个小时，结尾看到他用令人窒息的操作挥起国旗，我屎流满面，差点就要皈依共产党了。ps.各位水军的人身攻击我已经收到了，谢谢大家成全我的梦想。
莫尐念,30,28,打斗场面很精彩，就是吴京有点意淫过度了
米迦勒,30,11,确实意淫过头了，还有剧情实在太弱了，逻辑细节太经不起推敲。说我咋不说复联假？人家特么也说那都是变异人，超人，外星人了。我们这是一个退伍兵啊！又不是超人，强行一人挑军队。。。实在太意淫了
墨鱼罐头,40,38,感受到吴京有点“收不住”了。。。主角光环快亮瞎了。。。然而看着演员们都蛮拼的。还是决定多给一颗星。可以卖份安利。作为一部“主旋律”电影，你们还想怎样😂😂【可能第三部真的要上天😳😳】
赛珞璐,20,11,论造梦，商业化的民族主义大有干劲，然而再努力，也只是无限接近三流罢了。
Olin,40,46,片子最大的惊喜就是在这么主旋律的一部影片里面泡到一个美国妞儿。故事的情节比较紧凑，几个主要人物个性鲜明，主副线剪辑合理，坦克大战也算是比较有创意。配音容易出戏，个人英雄主义也有点审美疲劳主旋律还是尬。一个R级影片电影院这么多小孩儿看，法克广电！
Couvrirr,40,64,剧本中规中矩，打戏出彩燃爆，塘主让我跳戏了
小山隹,40,13,鱼塘承包了所有笑料
会做梦的猫,50,16,豆瓣现在真的很奇怪，国外烂片怎么都不会差，因为有些人死活很找到一些优点；国内影片怎么都不会好，因为有些人死活都能找到缺点。其实任何影片都是有优缺点的，只是看你选择去关注哪些而已。PS：说主角光环的，史大叔的敢死队你们给了几星？
高压电,10,11,好奇这种电影人是如何在我国生存下来的
大大大锤,40,8,水下打斗和飙坦克的片段很有新意，个人英雄主义色彩很浓，画面很有感觉。
坂田金時,10,18,观众给电影打分，本来就是观众的自由，完全取决于观众的好恶，无论电影是否广受欢迎，拍摄手段如何，演员用心与否，哪国产的，都不是必要条件。
入戏,50,8,转圜略生硬，水准以上的商业片。但是！非洲人见惯的是列强争霸，军头火并，国家尊严被肆意践踏；与此对比，中国的军队谨遵联合国的相关规定，管得住长枪也管得住短枪——这就是在输出价值观啊同志们，没想到我有生之年也能看到中国商业电影一边票房大卖一边输出着价值观，不容易。
大海里的针,50,45,值回票价，坦克大战好评，美中不足是后面几段bgm切入的有点唐突。长评：https://movie.douban.com/review/8712199/
Lee Jr.,30,14,张瀚太逗了 比片子逗
马 夋,20,20,中国梦的力量原来来自爱情，怪不得我没有～
深冬慕右,50,25,吴京证明了主旋律电影也可以拍得很好看
洛梦蝶,30,8,虽然有意无意地迎合了某些情绪，档期设置、题材选择也算尽机关，细节上为了画面好看和编圆故事其实有不少bug，真要挑毛病是很容易的，但即便故事在现实中并不成立，可是无论视效还是声效、动作设计还是爆破场面，硬件在主旋律中少有的过硬，软件上娱乐和政宣的平衡掌控得当，这类项目能挣钱总是好事
深冬慕右,50,25,吴京证明了主旋律电影也可以拍得很好看
洛梦蝶,30,8,虽然有意无意地迎合了某些情绪，档期设置、题材选择也算尽机关，细节上为了画面好看和编圆故事其实有不少bug，真要挑毛病是很容易的，但即便故事在现实中并不成立，可是无论视效还是声效、动作设计还是爆破场面，硬件在主旋律中少有的过硬，软件上娱乐和政宣的平衡掌控得当，这类项目能挣钱总是好事
尘埃眠于光年,30,14,所有的中国符号都透露着一种莫名其妙的浮夸和自大，立场非常狭窄，即使是虚构，创作者也没有权利和资格，用别国的苦难来反衬本国的伟大
默语生,40,5,打戏水准不错，花了大价钱，技术层面可以说《中国队长》了，挂开得差不多大。文戏比上一部好，整体还是不怎么样，结构糟糕，除男主外所有角色都是道具，聚光灯一定打在杰克苏身上，实在没意思。结尾护照皮不评论。话说导演一个演过阿飞的人给女友角色起名叫龙小云是想暗示什么吗？三星半。
夢俠沈星丹,10,16,弱智的电影   廉价的感动  中国观众钱多人傻   再过一百年也还是停留在学校组织小学生包场的欣赏水平
Mr. White,20,47,战狼看到的是脑洞强大的吴京，湄公河看到的才是实力强大的国家；替不能评分的建军大业背一星
宽宽宽叔,10,25,小粉红们你好，请向我开炮，评论区等你们哦！
神经猫与挨千刀,comment-time,12,犯我中华者，虽远必诛其超市！
MiriStreep,40,26,我觉得挺燃的，技术和格局都比1提高了不少，另外余男的美和性感真是不管戏份多少都让人印象深刻，彩蛋让人超级期待锋云CP的后续啊。
KentZhu,30,3,现在，是需要一个红色007的时候了！
TONY东,20,37,吴京的脸让人很尴尬，最后什么意思？中国最牛逼呗！
少则得,50,22,看了这么多年美剧、好莱坞大片中对中国的刻板印象，是时候出现一个我们自己的超级英雄来燃一燃热血，让世界见到中国军人的血性！
ajia,50,18,超出预期
Lynne,comment-time,6,每个电影都有自己的价值，适合年轻人情节紧凑热闹的爱国主义题材电影，值得自己掏钱看一看，别一说爱国就是老是那一套
戴安wanna be,20,13,每个国家都有主旋律片，小时候看那堆好莱坞大片、香港功夫片，只要有军警人物的，那不都是宣扬主旋律的？再说这片用好莱坞武指、好莱坞水下摄像，早就不是什么纯粹的国产片了。所以好电影，硬件上去了根本没用，剧本逻辑不自洽、人物脸谱化，谁还爱看当代版手撕鬼子啊？
TIEN Z,50,32,抛开一些剧情因素不谈 中国缺少的就是这种展示实力和民族自豪感的宣传片 吴京是屈指可数转型成功的导演
链子,50,13,1.反映了目前国际上一些战乱国家人民的悲惨，告诉我们要珍惜和平。2.最后通过战乱区时对抗的双方给中国人让路，提现了我们国家在国际上影响力越来越大，想到了我们习大大的一带一路，伟大的祖国，为你自豪！呃呃……感觉自己又回到上学时期老师让看完文章提炼中心思想的感觉！哈哈哈……
muser  @  老乔,50,36,为祝贺国产类型片完成到前所未有的高度，特此打五星祝贺。为表达对吴京认真、搏命拍电影的尊敬，特此打五星肯定。
小时候可牛B了,20,46,打戏很燃，然后就没有然后了。
她她电影,30,14,电影感比上一部进步明显，拳拳到肉的打斗新奇感较强，但叙事节奏上多处明显拖沓，情感刻画依然是短板。
链子,50,13,1.反映了目前国际上一些战乱国家人民的悲惨，告诉我们要珍惜和平。2.最后通过战乱区时对抗的双方给中国人让路，提现了我们国家在国际上影响力越来越大，想到了我们习大大的一带一路，伟大的祖国，为你自豪！呃呃……感觉自己又回到上学时期老师让看完文章提炼中心思想的感觉！哈哈哈……
muser  @  老乔,50,36,为祝贺国产类型片完成到前所未有的高度，特此打五星祝贺。为表达对吴京认真、搏命拍电影的尊敬，特此打五星肯定。
小时候可牛B了,20,46,打戏很燃，然后就没有然后了。
她她电影,30,14,电影感比上一部进步明显，拳拳到肉的打斗新奇感较强，但叙事节奏上多处明显拖沓，情感刻画依然是短板。
姚子,10,30,我有一个梦想手撕鬼子，被吴京手撕坦克，手挡榴弹给破灭了。
Bean,20,14,我就不明白了 怎么能有四星，豆瓣是换了一批人打分吗！跟风去看的！一直打！闹麻了！为了点题而点题，两星是给中国战舰和大使馆的，比起前段时间看的绣春刀差的太他妈远了！
谢里登大道,10,8,陪同学看一看
蟹仔,50,97,场面火爆，比一好看很多
阿珍,40,14,虽然非常之主旋律 但不会让人觉得有任何不适感 讲道理 看得挺过瘾的 高潮迭起
生人回避,30,1,强行主旋律，追凶赤子心。额啊……
温馨,50,10,被战狼1骗了一回，这次拖了几天才来看。 这次牛，值票价， 国内现代战争场面投入最大， 拍得最好。动作戏非常过瘾。  国产电影值得鼓励。
Cindymay,30,5,看动作还成，不能抠剧情逻辑，bug不少。
白白了您勒,10,70,强颜微笑
七天七夜,10,24,什么破逼玩意啊，这么多人看
是的，我是个瓜,10,19,尴尬全程。。。。。
猫哥,40,13,总体来说还是不错的！撤侨、丢导弹和片尾的护照很让人感动！但其他基本都是神话故事的范畴了！情节设计和视觉画面还不错~给张翰演的熊孩子点个赞~虽然我不是他的粉~
程天爽,20,52,个人英雄主义，剧情夸张。
红绿RG,30,6,没有1好看  很多逻辑上的漏洞，打戏还是比较过瘾的。但是导演你也太主角光环了吧。
Yome✖,30,10,危機關頭 國家不支持 同胞不團結 看來 中國是最適合個人英雄主義的地方..
镜听,comment-time,2,和美国队长解决了私人恩怨又来和中国队长解决私人恩怨，叉骨你的再就业之路真是……
慢一点变老,20,17,战狼2，又名《爱guo，坦克都轰不死我》
落梅沉醉东风,50,28,超级好看，全程打斗很精彩，良心国产片。豆瓣上总有一些牧羊犬，装清高，双重标准，觉得喜欢国产的东西很low，跪久了站不起来！！
很好很会吃米,30,4,孤胆英雄的故事一般都反映了集体和高层的无用 所以怀疑吴京其实是不是无意识高级黑
beepee,30,1,战狼1是在飞机上看的，能感觉出吴京的风格跟丁晟的硬汉有点类似。不过，战狼2增加了海外的戏份，特别是有官方价值观的输出，因此情戏打斗已退居二线，国旗成为重要意义。当然，比起好莱坞的主流电影，它有稚嫩的探索，但却是崭新的，如果再收录一些接地气而非杜撰的细节，会引发更广泛的共鸣。
圈圈,40,23,最近五个月唯一一部看片子时候不想玩手机的作品
伊瓜苏想改名,comment-time,18,港真，吴京真的会拍枪战，张翰角色定位相当准确。然而意淫的太过头了，一身鸡皮疙瘩，简直无从打分。
能工巧匠沙门哥,40,1,第一个国产动作大片franchise我觉得算是诞生了。
大浪,10,66,动靶和静靶切换着打，看到朵朵白莲花，刷新了我的智商感官
m89,30,6,本质上依然是部粉红映画，不够爱国的我得不时忍住尴尬癌的发作。吴京还是单纯的武夫思维+直男癌，这点倒有些像成龙。比第一部更有电影质感，因为幕后人员的专业性更强了，下一部建议能换个靠谱的编剧。首的水中擒凶和尾的坦克混战动作设计最有创意，其它大都是这些年见怪不怪的实战式MMA。
超立方蛤体,10,11,像我们这种能正常勃起的正常人是肯定会给官方威尔钢打负分的。
zhang 2nd,40,42,剧情进步有限，动作场面全面升级。张翰的表现还可以，笑点担当，几个小boss亮眼。没想到会有英语台词shame on you。三星半推荐
贝塔先生,30,11,估计能拍七八部，但没什么兴趣。
黑小铁,40,3,魔兽霍华德还挺能打！
懒羊羊,comment-time,20,我们中国人曾经有过这么三种病，是传染病。第一种病是恐美病，第二种病是崇美病，第三种病是亲美病。这三种病是从反动派那里传来的。在这以前，有恐日病，崇日病和亲日病。——毛泽东1962.9.7
la vie en rose,10,21,慢走不送
Sonny Thales,50,60,军人终于开始有血有肉，祖国这些年在非洲太不容易。
kabon D,10,17,看到了一个大男子主义直男为完成自己英雄梦而不择手段以励志为名的自传故事
半路出家,40,43,制作比第一部好得多，把钱花在制作上的系列电影，愿意继续支持。叙事比较混乱，不流畅，通病。打戏很精彩，经典坦克战重现，总体而言是军事迷的狂欢和吐槽盛典。期待第三部。
二火山,40,14,明显有钱了，制作全方位升级，这个系列往后就是是朝着动作大片的路线走的，冷锋已经成为内地第一个好莱坞式的超级个人英雄形象。吴京对自己的这个原创IP真是够下血本，很多危险的动作场面都是搏命拼出来的，成龙之后很少有这样的演员了，心往一处想，劲儿往一处使，就能成就他的战狼！
咚咚咚,50,11,怎么会有那么多莫名其妙的人到豆瓣来抽风。。。
懒散的肉肉,50,46,看这个电影就想起我每次在美国看微博的感慨：看到祖国那么流氓我就放心了。
kakakarl,30,4,剧作很好莱坞，虽然很容易猜到剧情走向，但是这种弘扬国威的剧情，就是应该中国也有。特别会煽情，发射导弹，手举国旗穿过战区，差点眼泪就煽出来了。最神奇的是，张翰居然也不让人讨厌～还有，感谢《战狼2》的存在，挤掉了jjdy
scofieldd,30,1,比第一部要好多了，第一部属于那种优缺点都很明显的电影，而且缺点要大于优点，这一部吴京把动作场面连升三级，优点放大了许多，虽然剧情不合理，太过意淫的问题仍然存在，但书记堂主和外国医生这几个配角都发挥亮眼，总体瑕不掩瑜。看最后彩蛋是打算拍成中国的007这样的系列啊
Tom,40,49,很惊喜，中国式“个人英雄主义主旋律”大片，相比第一部，从动作设计到各种爆炸特效场面都全面升级，达到了好莱坞一流水准，剧情虽然bug不少但波澜起伏毫无尿点。
深夜声咽,40,2,在非洲改做承包有狮子有鳄鱼的动物园的塘主还是不错的，认真地当了全片所有的笑点，真是一看见就发笑，会行走的笑点担当！加一星。
猫九,10,10,怕是个科幻片吧
daangel,40,4,爱国主义让人热血沸腾，让压抑了多年的民族主义情绪爆发，炸裂的票房也说明了此类影片的缺失。有评论说要警惕此好战电影，可美帝那么多美式主旋律战争片，甚至还拿奥斯卡！当然该批评的要批评，仓促的剧本失去了第一部的精致，过多动作设计让人疲劳。这是缺钱的结果，不过这回该不缺钱咯，期待第三部。
瓦瓦,40,7,这种大环境下…还是给认认真真拍电影的人一点肯定吧…
锺神通,30,21,这可能就是 直男的梦yi想yin吧
fayelu,50,28,看评论区也是醉了。好莱坞大片主角怎么打都打不死，穿枪林淋弹雨，各种光环附身，高举protect america大旗，你们评论说ok这是电影就需要一些夸张，情怀很燃爱国精神很感染。到了吴京这里就成了意淫小粉红了？太双标吧。
混斗,40,3,战狼2上映后豆瓣就沦陷了，外面一大帮人都在黑豆瓣。其实说实话，这片没那么好，就应该有接受批评的准备，到时候战狼3如果拍砸了不会还继续捧吧。还有我买了两张票，不是所谓的水军，不用骂了。还有每个人都有表达的权利，什么片都能打一星，就战狼不能打？
小四,10,43,"1镜头功底差，好几次不明白这个镜头要表达什么。
2故事线索不清晰 ，推动剧情的关键抉择都很无脑。
3一味堆砌打斗场面，为了打而打，且太沉闷，小白脸插科打诨不到位，整片笑点很少。
4主角颜值不行，跟甄子丹陈龙李连杰不能比。
5扯爱国 举国旗  讨厌 恶心。
6一星给女主泷泽萝拉。"
夏予川,10,53,第一个跳水的镜头就被恶心到了🤢，全程吐。不要让主演做导演啊！意淫自己是超人到脑残！
巾城,20,21,这个电影其实不红，就是特别主旋律。挺好的，美国拍了那么多比这个更加不要脸的，也得让我们拍一个。
水果君,20,8,剧本太糙了，打戏值三星，但是个人形象都没有摆脱样板戏的脸谱化，“使命召唤”固然无奈，但部分表演过于谄媚了。知道没办法，所以扣一星吧。
▓▓▓,10,20,直男同事硬拉着陪去看，不花钱空调吹，中间被枪吐吐声吵醒，嘈杂的根本睡不着。
呆头鹅,40,3,看完这片子，我觉得自己内心的确有个真直男。场景够，打斗剪辑有问题，有些动作不够流畅。爱情戏点到为止，竟然还颇有味道。爱国这个主题是有点过分硬。战场放在现代欧洲，也算我国硬汉片子的突破口。主旋律拍成现在这个上座率不容易啊。喜欢彩蛋里的哈士奇。
xīn,comment-time,3,西宁万达影城2017.7.30.9:50am
茶切刀食菠萝包,40,19,比较主旋律，出乎意料饿我还挺喜欢，可能打得比较拳拳到肉！
泉の向日葵,40,5,三星半。很机巧地通过为战友抗强拆去掉军人外衣，又通过为女友复仇、撤侨、保护非洲兄弟三重递进目的消解主旋律的假大空，前半段带着痞邪趣味与沉郁心结的吴京形象颇为丰满，可惜后半段就被不断打杀轰炸与喊口号削弱平面化了，动作特效场面的激爽感部分掩盖了剧情上的漏洞。PS：卢靖姗真漂亮啊
xīn,comment-time,3,西宁万达影城2017.7.30.9:50am
茶切刀食菠萝包,40,19,比较主旋律，出乎意料饿我还挺喜欢，可能打得比较拳拳到肉！
泉の向日葵,40,5,三星半。很机巧地通过为战友抗强拆去掉军人外衣，又通过为女友复仇、撤侨、保护非洲兄弟三重递进目的消解主旋律的假大空，前半段带着痞邪趣味与沉郁心结的吴京形象颇为丰满，可惜后半段就被不断打杀轰炸与喊口号削弱平面化了，动作特效场面的激爽感部分掩盖了剧情上的漏洞。PS：卢靖姗真漂亮啊
陈亚豪,50,29,"一个人要不要对得起国家、社会、民族、家人？
当然要，必须要。
可在那之前，还有一个更重要的事情。
那就是，请对得起自己，就像冷锋那样。"
倾心蓝田,50,17,《战狼2》在临近八一上映，又赶上暑期档，可谓是对足了观众的胃口，作为国人，我很骄傲我们有这样的一部电影。作为吴京迷，我很开心他能身兼导演、主演、编剧，甚至更多职位，依然做到尽善尽美。最后看完电影后不由得想说一句：此生无悔入华夏，来世还做中国人！
林逸尘,40,8,很少看这个类型的片子。诚意之作，燃血之作。
有寂,20,4,可以说是强的国了
Panda的阴影,30,11,⒈全程主角光环到爆表，以至于从头到尾都不用担心冷锋会有生命危险问题；⒉作为电影，问题和第一部一样很多，但国内能拍这么血腥暴力的动作片还能上映，想必有非常主旋律的功劳；⒊战乱时中国大使馆上的五星红旗飘扬的画面应该是全片真心让我感动的一幕；⒋可惜没能和老爸一起观影，所以就没得加分了！
lenvis,30,4,《建军大业》和《将改革进行到底》不让评论？过去和现在都不让评论，这就是习的伟大时代！
henry,10,19,呵呵 ，意淫恶心到想吐。
smurffie,30,2,主旋律的东西真的一看就觉得矫情。。。导弹长眼睛吗只炸非洲人？！得了瘟疫还能一天救活的太扯了
白鹿青崖,30,1,节奏把握上还是有些不足，加个病毒也没多大意思。情节问题不少，医院那么多人都扔下了，厂里的就特别重要？撤侨还能撤干儿子？舰炮颗颗打中坦克的准头那是手机定位能管用的？
深圳湾水怪,10,19,为吴京，打一星。
Η²,30,3,三四星之间徘徊，但开头从入水打斗到出水的长镜头实在相当创新和惊叹，前部分一度觉得超越了湄公河，但是从进入工厂那里，各种不合理出现，不是吴京打了那么久脸上一点疤没有，也不是他成了中国版兰博，而是这完全是他操控的英雄梦境。成龙的我是谁也在非洲拍的，百看不厌，看的轻松，才是难得。
linsang,20,16,想知道什么是主角光环？看这一部就够了
妖精的美好生活,50,36,很久没有看过这么好的国产片了，振奋人心
摩诃曼珠沙华,40,3,动作片还是挺不错的，当然本来中间大家围起冷锋也就一枪的事儿，莫名其妙就撤了也是作死。不过打的精彩剧情也不错，对一部电影你还想要求什么呢？
あぃしてる,20,13,冲着第一部来的，结果......不想说什么了
sitra,20,6,坦克漂移技术哪家强，首选支那红战狼。
努力向上の攸然,40,5,虽然有点个人英雄主义，但依然燃到爆，国家才是坚实的后盾。
努力向上の攸然,40,5,虽然有点个人英雄主义，但依然燃到爆，国家才是坚实的后盾。
明少fire,50,4,超赞！！！热血沸腾，激情四射，666！！！
sssshen,20,57,什么时候评价电影的标准是我国强不强了？这又不是战地部队纪录片对不对？对对对，只有我觉得不好看shame on me
BenjaminAJ,40,10,好多地方看的有点尴尬。。。不过总体还行吧
Cloudox,40,10,国产类型片，剧情肯定有硬伤，但是打戏好看，氛围有，就挺好看啦
taoer,20,12,有一些幽默的部分还蛮好笑的，电影院里大家反应都很一致，要是能把这种幽默贯穿一下，别这么主旋律可能大家就不这么反感了吧。以及有一些逻辑硬伤，真的很尴尬，忍不住翻白眼了。我爸是很喜欢的。
芒果好黄🍋,50,56,哪有那么多逼逼的，美国大片比这扯一万倍也不见你们说假，安吉丽娜朱莉子弹拐弯也没见你们批不合常理，我还他妈就是小粉红了
Queen楠瓜,50,24,很多地方有缺陷，也有很多地方看的热血沸腾。五星是为了给认真拍电影的老吴。
13@甜梦里,40,7,排除主旋律什么的，天朝定式什么的，剩下的打戏啦，坦克大战啦都很好看呀
青春不飞扬,50,14,试一试效果
Terrance,40,25,心往一处想，劲往一处使，就能实现我们的梦想，哈哈哈。
日记家,40,33,给4星鼓励一下
唐嘉奇啊,20,2,当我看到还在用二十年前的技术手段渲染民族情谊的时候…
梅岭藏殊梅长苏,40,4,非常努力了，开头那个长镜头，真的好辛苦，摄影师还一起跳海，太辛苦了吧
Feather,40,8,7.5分吧 主旋律植入的过于生硬了 容易引起反感 坦克对战还是很爽的 甚至有种在看少战的感觉 尤其是那个老阴B蹲坑的片段
杨大眼儿,40,7,我觉得挺好的，别国大片又是炸克里姆林宫，又是拯救全人类的，中国拍怎么就这么多骂的，虽然有各种各样的问题，但生在长在这里，我希望它变好。
小软泡,20,117,为什么我觉得看的好尴尬的感觉
得儿然,30,3,充满中国式意淫的谄媚作品，不觉得比手撕鬼子好多少
爱的镇魂歌,40,3,老中少哥仨开无双很爽快，故事相对上部也有不小进步，配角不会特别扁平，主旋律把握恰到好处，最后国旗开道看的人心潮澎湃。
西子西子,50,75,虽然有那么多千疮百孔。我还是爱我的国家！
阿三,40,21,也为9亿票房做了贡献的
悲剧森林,10,8,很久以前的某个无聊的下午，打开电视猫，点开《战狼1》看了个开头，看了五分钟（可能不到），关了，然后决定以后不管是战狼几看或没看我都他妈打一星。
夏天想吃糖～,40,42,开头不是很好的感觉，但是全程都很燃，英雄的内心很强大啊，被抛弃都没有任何怨言～张翰出来是全剧唯一的笑点了，稍微缓解了看剧的紧张氛围
SingLesinger,40,6,真的把中国观众伺候的舒服。妙在京哥真实就是这个样子，倒是观众们怕是片末给发一本美国护照还是会立刻就变阵营咯。
Ritaaa,10,41,"打1星都嫌多！
除了火爆的动作场面，这片还有什么优点么？而且，这些场面的调度、剪辑都很混乱，更糟糕的是音效的粗糙和聒噪以及无休止滥用的配乐真的很廉价。
暴力血腥场面让人目瞪口呆，这样真的好么?开着越野车冲进工厂这样的设计是不是缺乏人道主义关怀，是去救人还是杀人的？"
早就想改昵称了,10,13,本年度华语超级大片
海潮将仰吻陆地,40,9,三个吴京可以统一世界
碰碰,10,14,吴京是不是觉得自己特帅？爱国主义教育片 被逼着看太痛苦了……
张震头号迷妹,10,15,短评和讨论区简直可怕，我还想问豆瓣被谁入侵了，看个电影都要思想检阅？别说“凭什么美国就可以拍个人英雄主义大片？中国拍就不行？”  可以拍，但是你拍得难看，和国籍无关，我骂这部电影不是因为我想移民，只是因为很难看！
summeryyy,10,7,什么时候样板戏也能叫电影了？
ancunanz,10,20,主旋律太强烈………
大波罗霸,20,24,勉强两星半。台词尴尬逻辑不通剧情不能细想，片子整个过程有点强行high强行爱国主义教育，看完以后各位小粉红们就会五星红旗在心中飘扬吧
冰凰,50,21,感觉挺不错的。但是有几个点感觉比较蛋疼，比如导弹炸了波坦克。。。周围的小兵也都炸死了？举着国旗还把枪扔下过去。。。就不怕他们不管中国直接开炮么（那就真神作了）。。另外开头那个看的我真是气炸，别说现实里就是他妈有这种的烈士后裔被人各种欺辱，天朝的傻逼们不知道在忙活什么曹尼玛
某某某先生,50,32,评论区撕的真激烈，但是劳资还是要打五分，另外还要多说一句，吴京的电影会在国产动作片的历史上，留下浓墨重彩的一笔。
你当我是浮夸吧,30,16,这片子的票房和口碑我是真看不懂，咋炒起来的？
凡施氓,20,14,多一星给动作。观影过程为：强忍文戏的尴尬等着武戏boom shakalaka。明明那么辛苦才打这么好看，炸了那么多钱，为什么不能在剧情上成熟一点。样板戏似的海军。
Cosine,50,6,我的护照可以击败宇宙一切物理定律感到好幸福哦耶耶耶💅💅💅
辣眼看电视,30,2,吴京恨不得冲出电影扇你一耳光告诉你怎么做直男，电影的优点和缺点都太肤浅。
大地与树,20,53,"第一部是全程睡着了...这部还好啦很多地方，至少能看了。
但还是让我觉得不适。“妇女儿童上飞机！！男人跟我走！”妇你大爷啊。"
莫莫先生,40,3,今天八一，连着《建军大业》一起看的，现在觉得自己三观超正！有心爱的达康书记，演技让人舒服√
莫吉托,40,12,国产片能拍成这样真的已经很棒了
鸫,30,13,动作戏很良心了，祖国永远是高大全的！吴京算是有钱，能将自己的梦想实现！剧情方面着实让人头疼
Craaane,10,27,心疼票钱
莫泊妖,50,19,脑子是个好东西，希望喷子们都能有。。。
桑田巫,40,7,还不错，虽然有点像吴京个人表演秀，但是开头一镜到底的水下打斗和最后的坦克战看得也很是满足。
Black Tulip,30,6,致意建军，主旋律飘扬，点燃学生党暑假，吴京这次的中国特色的好莱坞个人英雄主义大片可谓是赚得盆满钵满。
Sunflower*XZ,40,11,导演吴京 编剧吴京 出品人吴京 真的是热血好片！想想郭敬明这种片子我都想给战狼五颗星了！
象牙白,50,31,我得在豆瓣上给他加点分
如果我是雨的话,50,62,"可能因为这个雇佣兵老哥的原因，惶惶然有了一种在看《美国队长》的感觉！
也许有些时候，我们的确需要一点个人英雄主义！因为我们已足够强大！
《战狼II》完美的延续！五颗星！"
華斯比,30,7,三星半。战斗爽片，场面挺大，但反派还是弱了，就看个热闹吧！张翰分分钟出戏。
HARRY.u,10,15,战狼一怎么吹的劳资又不是不知道
茱茱,20,7,劲，霸，男，装
郁闷的far辉,20,12,电影算是跟XXX一个等级的吧……吴京真是光环帝……这么自恋的自导自演把自己拍成神一样的男人也是醉了……中国观众的G点真是好找啊……国产+1星
落,50,14,以前并不觉得吴京帅，但是自从看过战狼1，就被他的男子汉气和满满的热血征服到了，觉得他帅得不行不行的。
木钟,30,4,"看得我有点尴尬。这算是天朝版的超级英雄电影吧，但也没这么扯的啊… 铁丝网拦RPG？？ 各种BUFF加成，强行耍帅，嗯，老铁稳。
说说还阔以的一些方面:女主很有气质啊，真是漂亮。和boss的打戏非常精彩，拳拳到肉一气呵成。"
瞎说实话的忠祥,30,1,整体效果还可以，提一点意见：不要在一个普通场景里打太久。
眠去,40,9,余男太够味儿了，期待3456789…
GuoGuo,30,16,同样是个人英雄主义的，不如成龙系列自然，同样是走主旋律路线的，不如湄公河行动真实。
猫球菌57.3,10,15,还挺难看的
